trip_distance,duration,total_amount,rush_hour
4.8,21.483333333333334,20.3,0
1.81,14.05,11.3,0
3.0,17.75,15.3,0
1.3,11.0,9.8,0
0.4,1.1,4.8,0
2.61,12.25,11.8,0
2.6,12.133333333333333,12.8,1
2.7,34.53333333333333,21.3,0
2.0,16.883333333333333,13.3,0
0.05,4.583333333333333,5.3,0
1.54,19.1,14.3,1
1.6,14.45,11.3,1
1.4,11.916666666666666,9.8,0
3.2,39.883333333333326,26.3,0
2.15,11.533333333333333,10.8,1
3.65,14.75,15.8,0
2.7,11.283333333333333,11.8,0
2.6,10.35,12.3,0
1.2,6.716666666666667,7.799999999999999,0
1.1,5.833333333333333,7.3,0
0.8,8.333333333333334,8.3,0
0.8,5.75,6.8,1
0.9,8.616666666666667,7.8,0
2.19,10.716666666666667,10.8,1
0.6,3.4166666666666665,5.8,0
1.16,9.616666666666667,8.3,0
2.06,8.85,9.8,0
1.17,18.55,12.8,0
1.94,24.416666666666668,17.299999999999997,1
1.3,18.633333333333333,12.8,0
0.9,21.233333333333334,13.8,0
1.2,9.483333333333333,9.3,1
1.4,7.716666666666667,8.8,1
1.09,5.15,6.8,0
1.5,18.05,12.8,0
1.6,15.95,13.3,1
3.8,18.466666666666665,16.8,0
1.3,8.116666666666667,8.3,0
1.2,5.416666666666667,7.8,0
3.14,11.166666666666666,13.8,1
1.3,6.4,7.3,0
4.5,18.166666666666668,18.8,0
3.4,12.7,13.8,0
2.92,19.75,15.3,0
3.47,15.333333333333334,15.8,0
1.89,5.083333333333333,8.3,0
1.54,5.533333333333333,8.3,0
1.9,7.966666666666667,9.3,0
4.6,25.833333333333332,19.8,0
1.8,6.633333333333334,8.8,0
2.03,12.683333333333334,11.3,0
0.6,4.7,6.3,0
1.5,13.683333333333334,10.8,1
0.57,3.8333333333333335,5.8,0
7.05,16.083333333333332,21.8,0
1.5,15.65,12.3,0
2.72,17.816666666666666,14.3,0
1.1,6.733333333333333,8.299999999999999,0
2.6,9.216666666666667,10.8,1
1.4,6.616666666666666,7.8,1
5.04,26.316666666666666,21.8,0
0.9,8.583333333333334,7.800000000000001,0
7.05,21.95,24.3,0
0.2,2.05,4.8,0
1.0,5.1,6.800000000000001,0
1.6,12.683333333333334,10.8,1
3.41,39.883333333333326,11.8,0
0.8,5.35,6.3,0
2.6,17.9,14.3,0
0.59,1.8,4.800000000000001,1
2.71,17.95,14.3,1
0.4,4.616666666666666,5.3,0
1.55,39.883333333333326,11.3,0
1.3,11.85,9.8,0
22.6,39.883333333333326,68.8,0
2.24,25.316666666666666,16.8,0
2.3,21.116666666666667,14.8,0
3.1,27.466666666666665,18.8,0
1.7,9.366666666666667,9.3,0
0.8,5.45,6.3,1
4.6,22.383333333333333,20.3,0
2.8,25.266666666666666,17.3,1
1.04,7.233333333333333,7.799999999999999,0
0.6,5.183333333333334,6.3,0
0.9,5.016666666666667,6.300000000000001,1
4.2,24.766666666666666,20.3,1
1.38,13.133333333333333,11.3,1
2.12,13.166666666666666,12.3,0
3.21,13.366666666666667,13.8,0
1.8,16.7,12.3,1
0.53,1.9333333333333333,4.8,0
10.5,39.63333333333333,36.8,0
11.1,39.883333333333326,36.8,0
1.3,8.6,8.8,0
1.3,10.05,9.3,0
0.8,7.2,7.8,1
1.51,26.45,16.8,0
1.5,7.533333333333333,8.8,0
0.87,9.016666666666667,8.3,0
0.55,4.2,5.3,0
6.69,15.166666666666666,21.8,0
0.54,2.1333333333333333,5.3,0
3.3,23.25,17.3,0
1.1,13.633333333333333,10.8,1
2.11,11.116666666666667,10.8,0
1.3,7.583333333333333,7.8,0
2.0,10.1,10.8,1
2.2,19.783333333333335,14.3,0
0.85,6.716666666666667,6.8,0
2.6,22.25,16.8,1
0.9,5.683333333333334,7.3,1
1.6,12.05,9.8,0
1.5,9.283333333333333,8.8,0
1.93,16.066666666666666,12.3,1
2.6,30.516666666666666,19.8,1
2.7,9.266666666666667,11.3,0
0.9,3.2333333333333334,6.3,0
9.3,30.016666666666666,31.3,0
1.84,10.183333333333334,10.3,0
0.93,6.133333333333334,6.8,0
1.1,4.1,6.8,0
0.5,5.566666666666666,6.8,0
6.1,18.3,19.8,1
0.5,1.0833333333333333,3.8,0
5.16,21.216666666666665,19.8,0
6.0,39.883333333333326,32.300000000000004,0
0.78,5.433333333333334,6.3,0
0.3,2.066666666666667,4.3,1
1.7,14.1,11.3,0
1.07,6.016666666666667,6.8,0
1.6,11.55,10.3,0
1.3,14.75,10.8,0
3.6,13.633333333333333,14.8,0
0.79,15.366666666666667,10.8,0
0.8,5.516666666666667,6.8,0
0.29,2.1,4.8,0
9.34,31.333333333333332,33.300000000000004,1
0.74,5.333333333333333,5.8,1
2.13,21.683333333333334,14.8,0
0.93,14.933333333333334,10.8,0
2.04,11.183333333333334,10.3,0
0.5,3.65,5.3,0
1.1,7.516666666666667,7.8,0
1.94,6.416666666666667,8.3,1
3.0,13.25,14.3,1
5.61,32.483333333333334,25.8,0
0.44,1.0166666666666666,4.8,0
1.2,6.033333333333333,7.3,1
0.99,8.2,7.799999999999999,0
0.7,7.35,7.3,0
1.0,5.7,6.800000000000001,0
0.84,6.783333333333333,7.8,0
0.44,2.1333333333333333,4.8,0
1.9,11.2,11.3,1
1.09,7.766666666666667,7.8,1
2.3,14.583333333333334,13.3,1
2.9,24.533333333333335,17.3,0
2.26,11.15,11.3,0
5.96,12.7,19.8,0
0.4,4.466666666666667,5.8,0
1.8,9.5,9.3,0
0.9,6.583333333333333,7.8,1
1.2,12.8,10.3,0
0.58,7.733333333333333,8.3,1
1.4,8.783333333333333,8.799999999999999,0
0.65,5.366666666666666,6.8,1
1.2,7.866666666666666,8.299999999999999,0
1.48,9.466666666666667,9.3,0
0.2,3.3666666666666667,5.3,0
2.7,24.083333333333332,17.299999999999997,0
1.2,10.65,9.3,0
11.3,19.733333333333334,33.800000000000004,0
1.36,9.8,9.3,1
1.2,13.05,9.8,0
0.29,1.9833333333333334,4.8,0
2.1,16.466666666666665,12.8,0
2.1,23.05,16.8,1
1.1,9.616666666666667,8.8,0
6.91,17.316666666666666,22.8,0
0.5,2.8333333333333335,4.8,0
1.69,7.983333333333333,9.3,0
0.9,5.383333333333334,6.800000000000001,1
2.81,20.783333333333335,16.299999999999997,0
2.4,8.683333333333334,10.3,0
1.1,10.0,8.8,0
1.84,27.933333333333334,18.8,1
1.7,17.316666666666666,12.3,0
0.6,4.383333333333334,5.8,0
1.6,8.05,8.8,0
2.8,12.666666666666666,11.8,1
0.59,4.233333333333333,5.8,0
1.02,12.4,10.8,1
20.23,39.883333333333326,59.3,1
0.98,4.983333333333333,6.8,0
7.31,20.633333333333333,23.8,1
4.61,13.666666666666666,16.8,0
1.1,6.916666666666667,8.3,0
1.3,6.183333333333334,7.3,1
1.6,13.866666666666667,11.3,0
1.68,9.2,9.8,0
2.2,9.9,10.3,1
2.5,15.816666666666666,13.3,0
1.76,10.016666666666667,10.3,0
0.96,8.4,8.799999999999999,1
1.38,9.216666666666667,8.8,0
3.0,10.783333333333333,12.8,1
2.0,16.033333333333335,13.3,1
7.1,31.766666666666666,26.800000000000004,0
1.05,4.366666666666666,6.3,0
5.51,17.766666666666666,20.8,1
0.44,1.8666666666666667,4.3,1
1.6,10.366666666666667,10.3,1
0.8,5.966666666666667,6.8,0
0.4,3.683333333333333,5.3,1
9.98,20.383333333333333,30.300000000000004,1
0.51,7.283333333333333,6.8,0
0.8,5.333333333333333,6.3,0
1.67,8.816666666666666,9.8,0
1.72,20.866666666666667,14.3,1
0.5,3.466666666666667,5.8,0
9.6,32.63333333333333,33.3,0
5.94,26.7,24.3,0
3.2,16.1,15.3,0
1.35,10.05,8.8,1
3.12,15.216666666666667,14.8,0
0.54,2.9166666666666665,5.300000000000001,0
3.2,9.183333333333334,12.8,0
1.26,6.95,8.299999999999999,0
0.9,10.816666666666666,8.8,0
7.52,20.05,25.8,0
0.35,3.7,5.3,0
6.38,28.133333333333333,25.8,1
2.37,9.1,10.3,0
0.94,7.316666666666666,7.3,0
1.13,13.366666666666667,10.3,0
1.4,6.1,8.299999999999999,1
2.9,18.5,15.3,0
0.3,5.85,6.8,0
1.13,6.966666666666667,7.3,0
1.38,11.766666666666667,10.3,0
5.82,22.966666666666665,21.8,0
8.0,18.133333333333333,24.3,0
0.49,5.466666666666667,6.8,1
1.02,6.066666666666666,7.799999999999999,1
1.76,9.933333333333334,9.3,0
1.93,8.266666666666667,9.3,1
2.8,20.216666666666665,15.8,0
1.0,5.15,6.3,1
2.1,15.233333333333333,13.3,1
1.8,13.7,11.3,0
2.77,13.916666666666666,12.8,0
0.7,6.666666666666667,7.8,1
8.1,17.466666666666665,24.8,0
0.59,4.666666666666667,6.8,1
0.9,8.666666666666666,7.8,0
1.9,12.283333333333333,10.8,0
1.27,9.133333333333333,8.3,1
3.2,11.55,12.8,0
2.83,14.316666666666666,12.8,0
1.5,12.033333333333333,10.8,0
7.2,13.383333333333333,23.8,1
5.4,20.85,21.3,1
1.71,11.316666666666666,10.8,0
0.76,17.866666666666667,11.8,0
3.2,12.05,13.8,1
0.6,3.0166666666666666,5.3,0
3.11,9.7,12.3,0
1.9,12.666666666666666,11.3,0
1.68,10.25,9.8,0
0.8,8.333333333333334,7.8,0
7.96,33.016666666666666,28.3,0
1.22,5.65,7.3,0
0.6,9.316666666666666,8.3,0
3.56,15.516666666666667,14.8,0
1.7,4.083333333333333,8.3,1
2.6,14.266666666666667,13.8,0
1.2,11.566666666666666,9.3,0
6.2,30.833333333333332,24.8,0
3.4,15.416666666666666,14.8,0
1.2,7.55,8.3,0
4.95,15.183333333333334,17.3,0
1.82,10.416666666666666,9.8,0
0.4,3.0,4.8,0
0.61,4.933333333333334,5.8,1
1.02,6.733333333333333,7.799999999999999,1
1.2,9.1,9.3,1
5.6,39.883333333333326,30.3,0
1.7,15.933333333333334,12.8,1
1.4,8.816666666666666,8.8,1
6.1,32.483333333333334,24.8,0
9.5,38.583333333333336,36.3,1
2.52,14.15,12.8,0
0.6,1.6,4.8,0
1.82,5.616666666666666,8.3,1
2.17,16.2,12.8,0
1.0,5.133333333333334,6.3,0
1.0,8.583333333333334,8.8,0
1.2,5.916666666666667,7.8,0
2.0,9.883333333333333,10.3,0
6.55,13.216666666666667,20.300000000000004,0
2.8,17.483333333333334,14.8,0
3.13,17.2,14.8,0
1.79,9.6,10.3,0
2.12,11.0,11.3,0
8.74,24.316666666666666,27.800000000000004,0
2.1,16.9,12.8,0
0.99,8.2,7.800000000000001,0
0.8,4.933333333333334,6.3,0
0.74,6.583333333333333,6.8,0
1.01,6.016666666666667,6.8,0
1.1,7.05,7.8,0
10.0,21.633333333333333,30.300000000000004,0
10.1,22.65,29.3,1
1.6,9.4,9.3,0
3.4,31.7,21.3,0
10.26,27.366666666666667,32.3,0
0.78,15.6,12.3,1
3.9,13.75,14.3,0
1.5,12.15,10.3,0
0.61,5.45,5.8,0
0.64,3.683333333333333,5.8,0
0.86,3.8833333333333333,6.3,0
1.22,8.216666666666667,8.3,0
1.0,3.7333333333333334,7.3,1
1.47,8.55,8.3,0
3.8,26.066666666666666,19.3,0
8.2,22.05,26.3,0
1.4,12.216666666666667,10.8,0
1.0,9.316666666666666,8.3,0
3.4,27.216666666666665,19.3,0
0.49,4.116666666666666,5.3,0
1.7,12.016666666666667,9.3,0
2.9,11.95,13.3,1
1.06,12.466666666666667,9.3,0
1.9,12.55,10.8,0
2.21,8.216666666666667,10.3,0
0.23,0.85,4.3,0
4.3,39.53333333333333,25.8,0
6.4,21.6,22.3,0
1.07,7.083333333333333,8.299999999999999,1
8.1,29.483333333333334,29.8,0
0.58,2.716666666666667,5.300000000000001,0
0.8,6.4,6.800000000000001,0
0.21,1.2,3.8,0
0.9,6.533333333333333,7.8,1
1.21,14.45,10.8,0
1.2,9.55,8.8,0
0.65,4.816666666666666,6.3,0
1.43,14.216666666666667,10.8,0
1.42,10.233333333333333,9.8,1
0.88,7.133333333333334,8.3,0
1.3,7.466666666666667,8.3,0
2.15,13.566666666666666,12.8,1
2.5,17.25,13.3,0
1.0,4.65,6.3,0
2.3,14.333333333333334,12.8,0
0.0,0.03333333333333333,0.0,0
1.6,10.816666666666666,9.8,1
1.2,9.233333333333333,8.8,0
1.6,12.016666666666667,11.3,1
0.85,2.65,5.8,0
1.77,14.466666666666667,12.3,1
4.4,23.166666666666668,19.8,0
0.97,8.933333333333334,7.8,0
0.8,13.266666666666667,10.3,0
2.75,13.7,13.8,1
12.7,39.883333333333326,45.8,1
2.49,10.366666666666667,11.8,0
1.09,6.183333333333334,7.3,1
1.3,8.4,8.8,0
1.4,7.716666666666667,9.3,1
0.85,7.05,8.3,1
2.52,12.7,12.8,0
0.8,4.45,6.800000000000001,1
6.79,20.683333333333334,23.8,0
1.0,6.45,6.8,0
1.31,7.9,8.3,0
1.7,11.3,10.3,1
6.28,39.883333333333326,31.3,0
1.6,19.066666666666666,13.8,0
1.4,16.616666666666667,12.8,1
1.5,10.033333333333333,9.3,0
1.0,5.416666666666667,6.3,1
0.52,1.9,4.3,1
1.45,15.45,12.3,1
0.7,3.183333333333333,5.3,1
1.4,11.483333333333333,9.8,0
0.92,9.283333333333333,8.8,0
4.8,10.716666666666667,16.3,1
0.5,2.6166666666666667,5.3,0
4.46,28.116666666666667,21.3,0
1.1,5.316666666666666,7.3,0
1.8,16.1,12.3,0
0.86,7.283333333333333,7.3,0
1.22,14.983333333333333,10.8,0
1.0,7.816666666666666,7.800000000000001,1
2.8,24.1,18.3,1
1.65,16.766666666666666,12.8,0
9.87,24.216666666666665,30.8,0
1.9,13.85,11.3,0
1.05,5.4,7.8,1
3.72,24.566666666666666,19.3,0
1.85,10.266666666666667,9.8,0
18.91,39.883333333333326,60.8,0
1.2,18.55,12.8,0
2.57,21.116666666666667,15.8,0
0.5,3.466666666666667,5.8,1
0.9,22.15,14.3,0
2.5,10.233333333333333,10.8,1
1.7,6.583333333333333,8.3,0
1.7,9.166666666666666,9.3,0
2.27,9.25,10.8,0
2.37,10.8,10.8,0
1.39,12.833333333333334,11.3,1
5.2,33.78333333333333,24.3,0
21.71,37.86666666666667,60.8,0
1.32,4.75,7.300000000000001,0
5.7,27.85,23.3,0
1.04,4.45,6.8,0
2.07,15.883333333333333,11.8,0
4.46,26.316666666666666,20.3,0
6.0,26.083333333333332,23.3,0
3.85,10.566666666666666,14.8,0
0.76,10.9,9.3,0
0.66,3.3666666666666667,5.8,0
2.38,14.166666666666666,12.8,0
0.75,3.533333333333333,6.3,1
1.1,5.283333333333333,7.3,0
1.63,13.966666666666667,11.8,1
1.0,7.833333333333333,7.8,1
0.7,3.9166666666666665,5.8,0
1.39,25.483333333333334,16.3,0
10.58,33.733333333333334,33.800000000000004,1
5.51,17.366666666666667,20.3,0
1.5,13.316666666666666,11.3,1
1.5,9.566666666666666,10.3,1
12.5,29.133333333333333,38.3,0
0.9,11.616666666666667,9.3,1
3.0,8.25,11.3,0
0.82,5.283333333333333,6.8,0
1.69,12.033333333333333,10.3,0
1.11,7.05,8.3,1
2.5,11.6,11.8,0
6.25,25.316666666666666,23.8,0
7.8,30.766666666666666,27.800000000000004,0
1.2,10.0,9.8,1
5.1,27.416666666666668,21.3,0
1.19,5.683333333333334,6.8,1
2.02,14.3,11.8,0
1.27,7.333333333333333,8.8,1
2.08,6.866666666666666,9.3,0
0.99,7.616666666666666,7.8,0
0.9,5.866666666666666,6.8,0
0.8,6.95,6.800000000000001,0
1.0,11.65,10.3,1
1.15,8.283333333333333,8.3,0
0.68,3.6666666666666665,5.3,1
1.2,5.266666666666667,7.3,0
1.1,7.516666666666667,8.3,0
6.1,31.733333333333334,24.3,0
1.7,13.483333333333333,11.3,0
2.6,20.266666666666666,15.3,1
0.4,3.7666666666666666,5.800000000000001,0
4.8,22.7,19.8,0
2.0,12.216666666666667,11.8,1
1.0,6.05,7.8,0
0.99,4.35,6.8,0
1.84,23.2,15.3,1
1.33,8.533333333333333,8.8,0
3.27,15.616666666666667,14.8,0
0.89,5.65,6.8,0
0.5,5.8,6.3,1
1.4,4.633333333333334,7.3,0
0.9,6.016666666666667,6.8,0
0.8,8.95,7.800000000000001,1
3.16,11.05,12.8,0
1.35,6.683333333333334,7.800000000000001,0
1.5,8.683333333333334,9.8,1
4.3,21.216666666666665,18.3,0
0.0,0.1,3.3,0
2.78,16.816666666666666,13.8,1
0.9,7.05,7.300000000000001,0
1.15,5.65,6.8,1
1.24,7.15,7.8,0
4.4,39.883333333333326,38.8,1
5.5,34.43333333333333,24.8,1
1.1,4.033333333333333,6.8,0
2.63,11.4,11.3,1
0.78,6.2,6.8,0
4.5,12.516666666666667,15.8,1
5.35,39.883333333333326,29.3,0
2.4,11.283333333333333,11.3,0
0.93,8.75,9.3,1
1.37,10.6,9.3,1
0.9,6.383333333333334,7.8,1
0.82,5.1,6.300000000000001,0
0.6,3.033333333333333,4.8,0
1.69,12.35,10.3,1
1.3,8.616666666666667,8.3,1
3.8,27.216666666666665,21.3,0
0.59,3.3333333333333335,5.300000000000001,1
1.67,13.066666666666666,11.8,1
1.17,5.2,6.8,1
1.17,13.266666666666667,10.3,0
2.51,9.533333333333333,10.8,0
10.53,39.883333333333326,37.8,0
0.98,10.55,8.8,1
0.33,2.75,4.8,1
2.73,10.366666666666667,12.3,0
4.67,16.216666666666665,17.3,0
1.18,8.35,8.8,0
3.2,18.316666666666666,15.3,0
1.98,7.433333333333334,10.3,0
2.77,15.133333333333333,13.8,0
0.59,5.45,6.8,0
0.9,6.766666666666667,7.3,0
0.85,8.916666666666666,8.3,0
0.7,2.25,4.8,0
1.02,7.083333333333333,7.3,0
1.8,8.383333333333333,9.3,0
3.51,18.133333333333333,16.3,1
0.8,6.116666666666666,6.800000000000001,0
1.5,10.333333333333334,9.3,0
0.27,1.3,3.8,0
4.7,20.2,18.8,1
3.2,9.05,12.3,1
0.8,10.683333333333334,8.8,0
1.2,8.133333333333333,7.8,1
5.2,11.533333333333333,17.8,0
2.9,25.05,17.3,1
6.88,17.133333333333333,22.8,1
1.77,11.416666666666666,11.3,0
2.4,14.833333333333334,12.8,0
1.8,7.183333333333334,9.3,0
2.74,14.816666666666666,13.8,0
1.6,9.483333333333333,8.8,0
1.11,6.733333333333333,7.799999999999999,0
0.72,3.65,5.8,0
1.9,28.016666666666666,17.8,1
1.3,13.366666666666667,11.3,1
2.25,13.416666666666666,11.8,0
3.44,14.483333333333333,14.3,0
1.85,10.383333333333333,9.8,0
0.33,1.9166666666666667,4.8,0
0.42,4.216666666666667,5.3,0
3.0,17.75,15.3,0
1.3,6.516666666666667,7.8,0
0.7,6.116666666666666,7.3,1
1.2,6.033333333333333,7.3,1
2.97,15.133333333333333,13.8,1
0.8,6.983333333333333,6.8,0
4.89,20.433333333333334,18.8,0
3.52,28.033333333333335,19.8,0
7.97,16.866666666666667,24.300000000000004,1
3.7,20.35,17.8,0
1.5,12.416666666666666,10.8,1
0.77,5.15,5.8,0
0.88,5.916666666666667,6.8,0
2.3,20.65,15.3,1
1.5,5.983333333333333,8.3,0
1.4,10.35,9.3,0
0.7,6.35,7.3,0
1.7,13.566666666666666,12.3,1
2.28,14.783333333333333,12.3,0
0.93,3.9833333333333334,6.8,0
1.0,9.983333333333333,8.8,0
2.8,11.433333333333334,12.8,1
2.8,17.916666666666668,14.8,0
0.9,6.766666666666667,8.3,1
1.4,9.216666666666667,9.8,1
7.09,32.3,26.300000000000004,1
1.3,12.533333333333333,9.8,0
0.6,3.783333333333333,6.3,1
1.33,20.183333333333334,14.3,1
0.9,7.916666666666667,7.8,0
3.07,21.166666666666668,16.8,1
0.7,4.55,6.800000000000001,1
1.15,7.683333333333334,8.8,1
1.94,12.266666666666667,11.8,1
0.89,10.083333333333334,10.25,1
1.73,19.266666666666666,14.3,1
0.95,2.9,6.3,0
3.44,26.783333333333335,19.8,1
3.74,28.566666666666666,19.8,1
2.91,12.05,12.8,0
0.76,6.7,7.8,1
0.52,2.6,5.300000000000001,0
3.5,25.333333333333332,19.3,1
1.16,3.1,5.8,0
0.9,5.383333333333334,6.8,0
3.44,34.68333333333333,22.8,0
0.66,6.416666666666667,6.8,0
1.5,8.05,9.3,1
2.06,18.866666666666667,14.3,0
0.9,5.85,7.3,0
1.16,6.066666666666666,6.8,0
3.3,26.633333333333333,19.3,1
1.3,7.2,8.799999999999999,1
2.8,7.583333333333333,11.3,0
0.7,4.483333333333333,6.8,1
2.68,17.55,14.3,0
1.6,9.933333333333334,10.3,0
0.83,8.533333333333333,7.799999999999999,0
2.25,18.233333333333334,14.8,1
1.62,6.6,8.3,0
0.8,5.85,6.800000000000001,0
2.17,19.866666666666667,14.8,0
1.9,7.9,9.8,0
3.67,25.433333333333334,18.8,1
1.2,8.466666666666667,8.8,0
1.8,9.316666666666666,10.3,0
0.86,6.083333333333333,6.8,1
0.46,3.2333333333333334,5.3,0
2.85,13.15,13.3,0
3.62,24.383333333333333,17.8,1
0.4,3.25,5.3,0
1.38,5.25,7.300000000000001,0
2.78,10.883333333333333,12.3,0
0.7,3.9833333333333334,6.3,0
1.8,20.75,15.8,1
3.1,20.25,15.8,0
0.59,5.416666666666667,7.3,1
0.9,8.4,7.8,0
9.9,38.4,36.3,1
0.7,3.25,5.8,0
0.74,12.283333333333333,10.3,1
0.8,3.683333333333333,6.3,0
1.2,31.183333333333334,20.8,1
3.0,25.4,18.8,1
1.35,6.033333333333333,8.8,1
1.55,19.983333333333334,13.8,0
1.52,11.65,9.8,1
10.0,39.883333333333326,39.8,1
0.61,5.466666666666667,5.8,0
9.49,22.583333333333332,29.800000000000004,1
0.84,4.9,7.3,1
0.8,8.7,8.8,1
0.82,3.8666666666666667,6.3,0
1.5,11.35,9.8,0
1.11,8.45,8.3,0
1.07,6.8,7.3,0
1.2,12.733333333333333,10.8,1
1.3,12.966666666666667,10.3,0
1.3,7.7,7.8,0
2.84,24.083333333333332,17.8,1
1.96,12.233333333333333,11.3,0
1.6,14.733333333333333,12.3,1
0.66,6.083333333333333,6.8,1
1.84,14.316666666666666,12.3,0
1.3,16.883333333333333,11.8,0
1.5,11.816666666666666,10.3,1
4.9,28.033333333333335,22.3,1
2.0,9.166666666666666,10.3,0
2.61,15.7,12.8,0
0.5,2.2666666666666666,4.8,1
1.75,6.466666666666667,8.8,0
2.06,13.383333333333333,12.8,1
0.64,2.183333333333333,4.8,1
3.78,27.15,19.8,0
1.19,8.683333333333334,8.3,0
0.8,8.15,7.8,0
1.77,6.683333333333334,8.8,0
1.96,11.066666666666666,10.8,0
0.7,6.8,6.800000000000001,0
0.5,4.133333333333334,6.8,1
13.97,39.883333333333326,50.3,0
0.8,3.6166666666666667,6.3,0
1.9,10.233333333333333,9.8,1
3.0,38.833333333333336,24.3,0
1.93,9.7,9.8,0
1.43,11.7,10.3,0
0.75,16.433333333333334,11.8,0
1.35,6.766666666666667,8.3,0
1.2,8.133333333333333,7.800000000000001,0
1.56,6.016666666666667,8.3,0
7.3,21.583333333333332,23.8,1
2.7,30.916666666666668,19.8,0
2.41,9.25,11.8,1
1.3,14.166666666666666,10.8,0
1.5,5.466666666666667,7.8,0
0.96,4.383333333333334,6.3,0
0.3,3.183333333333333,5.8,1
1.1,10.65,8.8,1
1.66,39.883333333333326,25.3,1
2.5,18.933333333333334,14.8,0
0.65,5.7,6.8,0
4.9,18.45,18.3,0
1.7,9.65,9.8,0
1.0,8.183333333333334,8.8,1
4.69,28.766666666666666,21.8,0
1.9,12.733333333333333,11.8,1
0.8,5.016666666666667,7.3,1
2.09,14.666666666666666,12.3,0
5.64,21.416666666666668,20.3,0
1.54,13.333333333333334,10.8,0
1.1,5.983333333333333,6.8,1
2.14,10.3,10.8,0
3.8,18.483333333333334,16.8,1
1.45,18.216666666666665,13.8,1
1.6,12.683333333333334,10.3,0
2.34,10.516666666666667,10.8,1
1.89,4.583333333333333,8.3,0
1.3,12.833333333333334,10.3,1
1.3,11.716666666666667,10.8,1
1.2,10.133333333333333,9.3,0
4.79,11.583333333333334,16.8,0
4.71,25.85,21.3,0
0.91,7.033333333333333,7.3,0
2.08,13.65,11.3,0
0.46,3.35,5.8,1
1.72,11.033333333333333,11.3,1
1.67,10.05,9.8,0
1.17,4.983333333333333,6.8,1
8.07,39.883333333333326,32.3,1
1.54,20.266666666666666,13.8,0
0.79,3.9,6.8,1
9.4,23.1,30.8,0
1.27,12.05,9.8,0
2.14,8.85,9.8,1
1.2,13.766666666666667,10.3,0
1.5,13.766666666666667,11.8,1
1.0,8.466666666666667,8.8,0
1.8,8.183333333333334,8.799999999999999,1
1.01,7.083333333333333,7.3,0
5.0,20.433333333333334,19.3,0
1.3,5.333333333333333,6.8,0
2.2,16.716666666666665,13.8,0
3.63,15.716666666666667,15.3,0
0.7,6.85,6.800000000000001,1
2.58,8.283333333333333,10.8,0
1.9,12.25,11.3,0
4.0,32.35,22.3,0
2.48,13.333333333333334,12.8,0
11.5,31.833333333333332,35.800000000000004,0
2.2,24.116666666666667,17.8,1
6.02,22.65,22.3,0
0.96,3.4833333333333334,6.3,0
0.4,1.6166666666666667,4.3,0
10.14,34.35,34.300000000000004,1
1.02,6.9,8.3,1
1.6,5.533333333333333,7.8,0
1.31,10.2,9.3,0
1.66,13.2,10.8,1
1.25,4.433333333333334,6.800000000000001,0
0.79,4.4,6.3,0
1.2,7.666666666666667,8.3,0
3.7,24.766666666666666,18.8,1
0.77,7.833333333333333,8.3,1
0.5,3.5833333333333335,5.3,0
0.6,3.0,4.8,0
5.45,16.016666666666666,18.3,0
6.02,30.166666666666668,26.3,0
1.75,16.783333333333335,12.3,0
1.5,5.1,8.3,1
1.3,6.966666666666667,7.8,0
3.0,17.733333333333334,14.8,0
0.9,8.966666666666667,9.3,1
0.9,6.933333333333334,7.799999999999999,1
0.0,1.3833333333333333,3.8,0
0.8,5.183333333333334,7.3,1
3.3,15.8,14.3,1
1.13,8.366666666666667,8.3,0
2.79,11.5,12.3,0
1.7,13.1,11.8,1
6.37,39.883333333333326,29.3,0
0.4,1.2333333333333334,4.3,0
0.37,1.8333333333333333,4.3,0
5.5,28.016666666666666,23.8,1
2.2,20.133333333333333,14.8,0
1.6,14.033333333333333,10.8,0
2.65,12.966666666666667,13.3,1
4.15,26.166666666666668,19.8,0
2.5,29.483333333333334,19.3,0
1.0,10.383333333333333,8.8,0
4.47,24.733333333333334,19.3,0
3.82,14.833333333333334,15.3,0
1.38,9.516666666666667,8.8,1
11.32,39.883333333333326,40.8,1
3.3,19.483333333333334,16.3,0
0.5,2.4,5.3,0
1.22,6.3,7.8,0
4.0,14.466666666666667,17.3,1
1.21,4.766666666666667,6.8,1
7.39,37.35,31.3,0
1.9,11.55,10.8,0
5.9,20.783333333333335,21.8,0
2.34,15.583333333333334,13.3,1
0.6,3.0166666666666666,5.3,0
0.9,5.45,6.8,0
0.6,3.1,5.3,0
2.4,15.05,12.8,0
1.9,8.05,10.3,0
0.82,11.033333333333333,8.8,0
11.3,22.25,32.8,0
1.0,5.116666666666666,7.300000000000001,0
1.4,7.216666666666667,8.3,0
4.1,10.866666666666667,15.8,1
1.43,21.983333333333334,15.3,1
1.03,10.083333333333334,9.3,0
0.49,3.4166666666666665,4.8,0
0.7,7.566666666666666,6.8,1
11.7,33.03333333333333,38.3,0
2.4,20.766666666666666,14.8,0
0.3,3.4,5.3,0
5.41,19.383333333333333,19.8,0
2.37,17.766666666666666,14.3,0
2.4,17.233333333333334,13.3,1
5.1,27.033333333333335,22.3,0
2.21,12.65,11.8,0
6.3,37.88333333333333,29.3,0
1.7,18.4,14.3,1
1.54,18.416666666666668,13.3,0
5.74,17.266666666666666,20.8,1
2.05,12.5,11.3,0
0.59,4.15,5.8,0
0.6,5.4,6.3,0
6.17,26.283333333333335,23.8,1
